Date,Price,Open,High,Low,Change(%)
"Mar 21, 2022",8.9402,8.8802,8.9484,8.8682,0.75%
"Mar 18, 2022",8.8733,8.8515,8.9029,8.8474,0.28%
"Mar 17, 2022",8.8486,8.8933,8.9022,8.8435,-0.42%
"Mar 16, 2022",8.8859,8.9387,8.9451,8.8622,-0.51%
"Mar 15, 2022",8.9317,8.9162,8.9479,8.9082,0.18%
"Mar 14, 2022",8.916,8.8831,8.9215,8.8685,0.45%
"Mar 11, 2022",8.8762,8.8338,8.8924,8.8271,0.54%
"Mar 10, 2022",8.8282,8.8045,8.8426,8.788,0.31%
"Mar 09, 2022",8.8011,8.8498,8.8581,8.7893,-0.48%
"Mar 08, 2022",8.8433,8.7953,8.8577,8.7926,0.55%
"Mar 07, 2022",8.7951,8.7156,8.8166,8.7049,0.95%
"Mar 04, 2022",8.7127,8.6863,8.7289,8.6756,0.34%
"Mar 03, 2022",8.6834,8.6705,8.7023,8.6359,0.21%
"Mar 02, 2022",8.6649,8.7158,8.7331,8.6412,-0.58%
"Mar 01, 2022",8.7156,8.7102,8.7318,8.6651,0.09%
"Feb 28, 2022",8.7078,8.6521,8.7374,8.6518,0.68%
"Feb 25, 2022",8.6487,8.6998,8.7052,8.6398,-0.55%
"Feb 24, 2022",8.6969,8.6014,8.7665,8.5927,1.16%
"Feb 23, 2022",8.5974,8.641,8.6579,8.5784,-0.50%
"Feb 22, 2022",8.6407,8.6062,8.6568,8.5955,0.44%
"Feb 21, 2022",8.6032,8.5721,8.6066,8.5521,0.38%
"Feb 18, 2022",8.5705,8.5572,8.5787,8.5492,0.19%
"Feb 17, 2022",8.5543,8.5996,8.6179,8.5492,-0.47%
"Feb 16, 2022",8.5943,8.6241,8.6459,8.5905,-0.31%
"Feb 15, 2022",8.6209,8.6442,8.6592,8.6025,-0.21%
"Feb 14, 2022",8.6391,8.724,8.7245,8.6361,-0.94%
"Feb 11, 2022",8.7211,8.7187,8.7374,8.6974,0.00%
"Feb 10, 2022",8.7211,8.7187,8.7374,8.6787,0.06%
"Feb 09, 2022",8.7158,8.772,8.7774,8.7134,-0.61%
"Feb 08, 2022",8.7691,8.8013,8.808,8.7573,-0.30%
"Feb 07, 2022",8.7958,8.7931,8.8227,8.7499,0.06%
"Feb 04, 2022",8.7904,8.828,8.8294,8.78,-0.39%
"Feb 03, 2022",8.8251,8.8307,8.8493,8.8227,-0.03%
"Feb 02, 2022",8.8278,8.8497,8.8614,8.8227,-0.21%
"Feb 01, 2022",8.8464,8.8622,8.8715,8.8413,-0.08%
"Jan 31, 2022",8.8539,8.9128,8.9235,8.8515,-0.59%
"Jan 28, 2022",8.9061,8.8782,8.9191,8.8515,0.35%
"Jan 27, 2022",8.8753,8.8263,8.8808,8.8142,0.59%
"Jan 26, 2022",8.8234,8.7948,8.8449,8.7753,0.33%
"Jan 25, 2022",8.7943,8.8001,8.824,8.7841,-0.03%
"Jan 24, 2022",8.797,8.7761,8.824,8.7758,0.27%
"Jan 21, 2022",8.773,8.7759,8.8195,8.7644,0.00%
"Jan 20, 2022",8.773,8.7759,8.826,8.7412,0.04%
"Jan 19, 2022",8.7698,8.8202,8.8607,8.7674,-0.53%
"Jan 18, 2022",8.8166,8.8224,8.8355,8.7615,-0.02%
"Jan 17, 2022",8.8184,8.8498,8.8905,8.8013,-0.32%
"Jan 14, 2022",8.8467,8.8511,8.8671,8.8272,-0.01%
"Jan 13, 2022",8.8477,8.875,8.8826,8.84,-0.26%
"Jan 12, 2022",8.8712,8.8739,8.9159,8.8587,0.00%
"Jan 11, 2022",8.8708,8.9592,8.9644,8.8686,-0.95%
"Jan 10, 2022",8.956,8.9586,8.9911,8.9431,0.00%
"Jan 07, 2022",8.9558,8.9386,8.9892,8.9146,0.23%
"Jan 06, 2022",8.9355,8.8391,8.9489,8.8391,1.13%
"Jan 05, 2022",8.8358,8.8566,8.8645,8.8178,-0.19%
"Jan 04, 2022",8.8525,8.8539,8.8864,8.8483,-0.01%
"Jan 03, 2022",8.8534,8.8505,8.8885,8.8249,0.04%
"Dec 31, 2021",8.8495,8.8856,8.8869,8.8271,-0.36%
"Dec 30, 2021",8.8815,8.9259,8.9259,8.8708,-0.43%
"Dec 29, 2021",8.9203,8.9297,8.951,8.9141,-0.06%
"Dec 28, 2021",8.9261,8.9264,8.9402,8.9122,0.02%
"Dec 27, 2021",8.9244,8.9047,8.9443,8.8968,0.26%
"Dec 24, 2021",8.9014,8.9241,8.9347,8.8888,-0.21%
"Dec 23, 2021",8.9205,8.9682,8.9761,8.9152,-0.46%
"Dec 22, 2021",8.9619,8.9708,9.0161,8.9548,-0.09%
"Dec 21, 2021",8.9699,8.9536,8.9962,8.9482,0.22%
"Dec 20, 2021",8.9502,8.8785,8.9591,8.8785,0.81%
"Dec 17, 2021",8.8782,8.9056,8.9083,8.8652,-0.24%
"Dec 16, 2021",8.9,8.9109,8.9277,8.8923,-0.09%
"Dec 15, 2021",8.908,8.9111,8.9322,8.8949,0.03%
