Date,Price,Open,High,Low,Change(%)
"Jan 07, 2022",38.189,37.899,38.218,37.818,0.81%
"Jan 06, 2022",37.881,37.562,38.042,37.561,0.89%
"Jan 05, 2022",37.548,37.541,37.643,37.395,0.07%
"Jan 04, 2022",37.523,37.548,37.691,37.499,-0.05%
"Jan 03, 2022",37.541,37.779,37.853,37.54,-0.62%
"Dec 31, 2021",37.776,37.77,37.822,37.509,0.05%
"Dec 30, 2021",37.759,38.034,38.058,37.649,-0.68%
"Dec 29, 2021",38.016,37.935,38.076,37.748,0.26%
"Dec 28, 2021",37.919,37.979,38.032,37.807,-0.12%
"Dec 27, 2021",37.965,37.851,38.007,37.811,0.35%
"Dec 24, 2021",37.833,37.967,38.014,37.751,-0.31%
"Dec 23, 2021",37.949,38.122,38.19,37.847,-0.41%
"Dec 22, 2021",38.105,37.999,38.217,37.953,0.27%
"Dec 21, 2021",38.001,37.902,38.125,37.876,0.31%
"Dec 20, 2021",37.884,37.478,37.989,37.448,1.17%
"Dec 17, 2021",37.445,37.865,37.896,37.445,-1.03%
"Dec 16, 2021",37.835,37.729,37.995,37.652,0.32%
"Dec 15, 2021",37.715,37.628,37.777,37.569,0.28%
"Dec 14, 2021",37.61,37.679,37.832,37.594,-0.14%
"Dec 13, 2021",37.663,38.057,38.059,37.558,-0.96%
"Dec 10, 2021",38.028,37.944,38.073,37.863,0.26%
"Dec 09, 2021",37.93,37.996,38.005,37.82,-0.14%
"Dec 08, 2021",37.984,37.947,38.022,37.722,0.14%
"Dec 07, 2021",37.933,38.195,38.291,37.813,-0.64%
"Dec 06, 2021",38.177,38.322,38.323,38.12,-0.28%
"Dec 03, 2021",38.283,38.288,38.427,38.082,0.01%
"Dec 02, 2021",38.281,38.182,38.449,38.138,0.30%
"Dec 01, 2021",38.168,38.235,38.307,38.085,-0.12%
"Nov 30, 2021",38.214,38.078,38.333,37.926,0.42%
"Nov 29, 2021",38.055,38.169,38.214,37.931,-0.40%
"Nov 26, 2021",38.206,37.425,38.246,37.406,2.14%
"Nov 25, 2021",37.406,37.374,37.528,37.238,0.15%
"Nov 24, 2021",37.35,37.253,37.536,37.198,0.31%
"Nov 23, 2021",37.236,37.105,37.367,37.078,0.41%
"Nov 22, 2021",37.083,37.026,37.174,36.969,0.18%
"Nov 19, 2021",37.017,37.047,37.12,36.895,-0.03%
"Nov 18, 2021",37.029,36.924,37.083,36.87,0.26%
"Nov 17, 2021",36.934,37.088,37.139,36.868,-0.37%
"Nov 16, 2021",37.07,37.208,37.296,37.023,-0.33%
"Nov 15, 2021",37.193,37.551,37.551,37.2,-0.91%
"Nov 12, 2021",37.533,37.631,37.645,37.429,-0.24%
"Nov 11, 2021",37.625,37.672,37.812,37.527,-0.06%
"Nov 10, 2021",37.648,37.984,38.073,37.666,-0.88%
"Nov 09, 2021",37.984,38.161,38.177,37.902,-0.42%
"Nov 08, 2021",38.144,38.374,38.429,38.099,-0.66%
"Nov 05, 2021",38.399,38.521,38.569,38.287,-0.28%
"Nov 04, 2021",38.506,38.678,38.757,38.439,-0.40%
"Nov 03, 2021",38.661,38.523,38.834,38.499,0.41%
"Nov 02, 2021",38.505,38.649,38.684,38.501,-0.32%
"Nov 01, 2021",38.63,38.492,38.681,38.448,0.37%
"Oct 29, 2021",38.487,38.776,38.848,38.473,-0.71%
"Oct 28, 2021",38.763,38.64,38.854,38.509,0.34%
"Oct 27, 2021",38.63,38.512,38.722,38.462,0.37%
"Oct 26, 2021",38.489,38.367,38.585,38.277,0.34%
"Oct 25, 2021",38.358,38.715,38.796,38.357,-0.92%
"Oct 22, 2021",38.715,38.809,38.869,38.697,-0.20%
"Oct 21, 2021",38.791,38.876,38.971,38.808,-0.18%
"Oct 20, 2021",38.861,38.763,38.984,38.751,0.30%
"Oct 19, 2021",38.746,38.879,38.959,38.725,-0.31%
"Oct 18, 2021",38.867,38.746,38.907,38.71,0.15%
"Oct 15, 2021",38.807,38.458,38.834,38.428,0.94%
"Oct 14, 2021",38.446,38.489,38.6,38.417,-0.07%
"Oct 13, 2021",38.474,38.434,38.533,38.291,0.14%
"Oct 12, 2021",38.419,38.917,38.947,38.394,-1.22%
"Oct 11, 2021",38.892,39.215,39.241,38.846,-0.70%
"Oct 08, 2021",39.166,39.031,39.27,39.02,0.38%
"Oct 07, 2021",39.016,39.082,39.146,38.969,-0.14%
"Oct 06, 2021",39.071,39.247,39.339,39.018,-0.37%
"Oct 05, 2021",39.218,39.251,39.3,39.129,-0.03%
"Oct 04, 2021",39.229,38.939,39.298,38.936,0.76%
"Oct 01, 2021",38.933,39.008,39.149,38.912,-0.16%
"Sep 30, 2021",38.993,39.38,39.441,38.904,-0.94%
"Sep 29, 2021",39.365,39.541,39.623,39.368,-0.44%
"Sep 28, 2021",39.54,39.299,39.605,39.248,0.67%
"Sep 27, 2021",39.277,39.205,39.336,39.051,0.30%
"Sep 24, 2021",39.16,39.193,39.266,39.099,-0.04%
"Sep 23, 2021",39.175,39.108,39.327,38.854,0.22%
"Sep 22, 2021",39.09,39.13,39.293,39.091,-0.05%
"Sep 21, 2021",39.108,39.13,39.291,39.071,-0.02%
"Sep 20, 2021",39.115,39.126,39.144,39.004,0.06%
"Sep 17, 2021",39.091,38.979,39.196,38.951,0.30%
"Sep 16, 2021",38.974,38.851,39.023,38.807,0.36%
"Sep 15, 2021",38.836,38.877,38.961,38.767,-0.04%
"Sep 14, 2021",38.852,38.826,38.987,38.761,0.13%
"Sep 13, 2021",38.801,38.642,38.826,38.612,0.45%
"Sep 10, 2021",38.629,38.695,38.756,38.593,-0.13%
"Sep 09, 2021",38.68,38.713,38.751,38.581,-0.02%
"Sep 08, 2021",38.688,38.673,38.869,38.642,0.09%
"Sep 07, 2021",38.651,38.542,38.771,38.505,0.33%
"Sep 06, 2021",38.523,38.608,38.673,38.375,-0.18%
"Sep 03, 2021",38.593,38.545,38.795,38.463,0.17%
"Sep 02, 2021",38.528,38.258,38.561,38.236,0.76%
"Sep 01, 2021",38.237,38.064,38.32,38.002,0.51%
"Aug 31, 2021",38.042,38.317,38.352,38.043,-0.70%
"Aug 30, 2021",38.31,38.374,38.482,38.206,-0.14%
"Aug 27, 2021",38.363,38.5,38.565,38.314,-0.31%
"Aug 26, 2021",38.481,38.624,38.65,38.453,-0.32%
"Aug 25, 2021",38.606,38.653,38.757,38.354,-0.10%
"Aug 24, 2021",38.644,39.061,39.124,38.565,-1.00%
"Aug 23, 2021",39.034,39.011,39.178,38.933,0.07%
"Aug 20, 2021",39.006,38.948,39.05,38.899,0.19%
"Aug 19, 2021",38.933,38.992,39.079,38.912,-0.10%
"Aug 18, 2021",38.971,39.076,39.124,38.83,-0.23%
"Aug 17, 2021",39.061,39.349,39.402,39.032,-0.73%
"Aug 16, 2021",39.347,39.333,39.46,39.284,0.12%
"Aug 13, 2021",39.299,38.761,39.352,38.761,1.41%
"Aug 12, 2021",38.753,38.935,39.01,38.687,-0.43%
"Aug 11, 2021",38.92,39.215,39.236,38.877,-0.71%
"Aug 10, 2021",39.197,39.287,39.316,39.174,-0.19%
"Aug 09, 2021",39.272,39.332,39.38,39.23,-0.17%
