Date,Price,Open,High,Low,Change(%)
"Feb 15, 2022",3.6315,3.6488,3.6586,3.6249,-0.36%
"Feb 14, 2022",3.6447,3.6927,3.703,3.6344,-1.10%
"Feb 11, 2022",3.6852,3.718,3.7232,3.6809,-0.67%
"Feb 10, 2022",3.7099,3.7114,3.7352,3.6847,0.12%
"Feb 09, 2022",3.7054,3.729,3.738,3.7063,-0.55%
"Feb 08, 2022",3.7258,3.7666,3.7687,3.7186,-0.97%
"Feb 07, 2022",3.7623,3.7405,3.7664,3.7201,0.39%
"Feb 04, 2022",3.7475,3.8003,3.8069,3.7448,-1.32%
"Feb 03, 2022",3.7978,3.7645,3.805,3.7471,0.98%
"Feb 02, 2022",3.761,3.7571,3.791,3.7476,0.11%
"Feb 01, 2022",3.757,3.7352,3.7642,3.7239,0.71%
"Jan 31, 2022",3.7305,3.723,3.7445,3.6964,0.35%
"Jan 28, 2022",3.7175,3.724,3.7318,3.679,-0.02%
"Jan 27, 2022",3.7183,3.7034,3.7283,3.6644,0.52%
"Jan 26, 2022",3.6991,3.6918,3.7299,3.6831,0.25%
"Jan 25, 2022",3.6899,3.6851,3.7018,3.6535,0.18%
"Jan 24, 2022",3.6831,3.692,3.7327,3.6563,-0.18%
"Jan 21, 2022",3.6898,3.726,3.7487,3.6913,-0.93%
"Jan 20, 2022",3.7244,3.7487,3.7778,3.7111,-0.53%
"Jan 19, 2022",3.7443,3.7559,3.7763,3.7441,-0.23%
"Jan 18, 2022",3.7531,3.7911,3.7996,3.7514,-0.71%
"Jan 17, 2022",3.7801,3.7902,3.8087,3.7741,0.04%
"Jan 14, 2022",3.7787,3.8104,3.8357,3.7618,-0.76%
"Jan 13, 2022",3.8075,3.8464,3.8525,3.7908,-0.90%
"Jan 12, 2022",3.842,3.7948,3.8466,3.7747,1.85%
"Jan 11, 2022",3.7723,3.7881,3.8016,3.772,-0.55%
"Jan 10, 2022",3.793,3.8008,3.8204,3.7757,-0.21%
"Jan 07, 2022",3.8009,3.7682,3.8091,3.7617,0.87%
"Jan 06, 2022",3.7681,3.7496,3.7887,3.7466,0.47%
"Jan 05, 2022",3.7503,3.7531,3.7761,3.7373,-0.01%
"Jan 04, 2022",3.7505,3.7455,3.7671,3.7387,0.16%
"Jan 03, 2022",3.7445,3.7694,3.7833,3.7399,-0.73%
"Dec 31, 2021",3.772,3.7799,3.7924,3.7543,-0.10%
"Dec 30, 2021",3.7757,3.8166,3.8214,3.7661,-0.85%
"Dec 29, 2021",3.8079,3.8117,3.8238,3.7789,0.01%
"Dec 28, 2021",3.8076,3.7854,3.8132,3.7782,0.62%
"Dec 27, 2021",3.7843,3.7627,3.797,3.7471,0.92%
"Dec 24, 2021",3.7499,3.798,3.8072,3.7599,-1.26%
"Dec 23, 2021",3.7977,3.7901,3.8043,3.7645,0.39%
"Dec 22, 2021",3.7829,3.7666,3.8066,3.7523,0.52%
"Dec 21, 2021",3.7634,3.714,3.7713,3.7062,1.43%
"Dec 20, 2021",3.7103,3.6867,3.7222,3.6732,0.77%
"Dec 17, 2021",3.682,3.7196,3.7282,3.6806,-0.92%
"Dec 16, 2021",3.7161,3.7088,3.7415,3.6992,0.30%
"Dec 15, 2021",3.705,3.6719,3.7216,3.6484,1.00%
"Dec 14, 2021",3.6684,3.693,3.6995,3.6646,-0.50%
"Dec 13, 2021",3.6868,3.7366,3.7607,3.681,-1.83%
"Dec 10, 2021",3.7557,3.728,3.7635,3.7219,0.67%
"Dec 09, 2021",3.7306,3.7713,3.7773,3.7142,-0.98%
"Dec 08, 2021",3.7674,3.7343,3.7764,3.6999,1.01%
"Dec 07, 2021",3.7299,3.7069,3.7349,3.6979,1.09%
"Dec 06, 2021",3.6895,3.686,3.7293,3.6769,0.16%
"Dec 03, 2021",3.6837,3.725,3.7322,3.6809,-1.02%
"Dec 02, 2021",3.7218,3.7222,3.7559,3.6982,-0.01%
"Dec 01, 2021",3.7223,3.7332,3.749,3.693,-0.09%
"Nov 30, 2021",3.7258,3.7385,3.7471,3.6888,-0.31%
"Nov 29, 2021",3.7373,3.7225,3.7499,3.7004,1.27%
"Nov 26, 2021",3.6905,3.7199,3.7511,3.6883,-0.68%
"Nov 25, 2021",3.7158,3.7184,3.7345,3.711,-0.20%
"Nov 24, 2021",3.7234,3.7213,3.7518,3.7013,0.10%
"Nov 23, 2021",3.7195,3.7029,3.7269,3.6818,0.74%
"Nov 22, 2021",3.6921,3.6814,3.7088,3.6673,0.58%
"Nov 19, 2021",3.6708,3.6997,3.7113,3.6674,-0.61%
"Nov 18, 2021",3.6932,3.7397,3.7543,3.6865,-1.01%
"Nov 17, 2021",3.7307,3.7464,3.7576,3.7271,-0.41%
"Nov 16, 2021",3.746,3.7545,3.7701,3.739,-0.14%
"Nov 15, 2021",3.7514,3.7734,3.7891,3.7478,-0.37%
"Nov 12, 2021",3.7654,3.7884,3.7975,3.7622,-0.47%
"Nov 11, 2021",3.783,3.7945,3.809,3.7704,-0.15%
"Nov 10, 2021",3.7887,3.8512,3.8588,3.7908,-1.53%
"Nov 09, 2021",3.8476,3.8772,3.8811,3.8368,-0.66%
"Nov 08, 2021",3.8733,3.8755,3.8911,3.8538,-0.10%
"Nov 05, 2021",3.877,3.8989,3.9044,3.8674,-0.49%
"Nov 04, 2021",3.8959,3.916,3.9309,3.887,-0.43%
"Nov 03, 2021",3.9129,3.8977,3.9281,3.8947,0.35%
"Nov 02, 2021",3.8992,3.9597,3.962,3.8997,-1.49%
"Nov 01, 2021",3.9583,3.9429,3.9689,3.9329,0.42%
"Oct 29, 2021",3.9416,3.9841,3.9913,3.9391,-1.02%
"Oct 28, 2021",3.9821,3.9526,3.9985,3.9389,0.71%
"Oct 27, 2021",3.954,3.9765,3.9848,3.9476,-0.50%
"Oct 26, 2021",3.974,3.9574,3.9877,3.9478,0.47%
"Oct 25, 2021",3.9556,3.978,3.999,3.9531,-0.53%
"Oct 22, 2021",3.9768,3.993,4.0023,3.9765,-0.36%
"Oct 21, 2021",3.9912,4.0192,4.0328,3.9777,-0.51%
"Oct 20, 2021",4.0118,3.9893,4.0213,3.9535,0.64%
"Oct 19, 2021",3.9862,3.9842,4.0034,3.9662,0.08%
"Oct 18, 2021",3.9829,3.9683,3.985,3.9446,0.36%
"Oct 15, 2021",3.9686,3.927,3.9792,3.9144,1.09%
"Oct 14, 2021",3.9257,3.9039,3.949,3.8993,0.47%
"Oct 13, 2021",3.9075,3.8951,3.9127,3.8782,0.37%
"Oct 12, 2021",3.8931,3.9216,3.9335,3.8906,-0.65%
"Oct 11, 2021",3.9185,3.9655,3.9792,3.9169,-1.09%
"Oct 08, 2021",3.9615,3.9392,3.9738,3.9344,0.57%
"Oct 07, 2021",3.9391,3.936,3.9493,3.9131,-0.01%
"Oct 06, 2021",3.9393,3.9698,3.9718,3.9224,-0.61%
"Oct 05, 2021",3.9633,3.939,3.9738,3.9257,0.62%
"Oct 04, 2021",3.9387,3.8913,3.9492,3.8843,1.38%
"Oct 01, 2021",3.8849,3.8495,3.906,3.84,0.94%
"Sep 30, 2021",3.8487,3.8717,3.8798,3.8345,-0.55%
"Sep 29, 2021",3.8698,3.907,3.9197,3.8665,-0.91%
"Sep 28, 2021",3.9052,3.9057,3.9208,3.8975,0.05%
"Sep 27, 2021",3.9033,3.8935,3.9146,3.8817,0.37%
"Sep 24, 2021",3.889,3.8909,3.8996,3.8749,-0.03%
"Sep 23, 2021",3.8902,3.8602,3.9032,3.852,0.80%
"Sep 22, 2021",3.8594,3.8454,3.8895,3.8388,0.41%
"Sep 21, 2021",3.8436,3.8266,3.8567,3.8179,0.57%
"Sep 20, 2021",3.8217,3.8334,3.8367,3.7959,-0.16%
"Sep 17, 2021",3.828,3.8387,3.8715,3.8235,-0.23%
"Sep 16, 2021",3.8367,3.8319,3.8491,3.8221,0.13%
"Sep 15, 2021",3.8316,3.8101,3.8393,3.7682,0.60%
"Sep 14, 2021",3.8088,3.8025,3.841,3.7659,0.25%
"Sep 13, 2021",3.7994,3.7657,3.8156,3.7494,0.89%
"Sep 10, 2021",3.7659,3.7738,3.7923,3.7457,-0.16%
"Sep 09, 2021",3.7718,3.7619,3.7838,3.7501,0.34%
"Sep 08, 2021",3.759,3.7551,3.7786,3.7485,0.03%
"Sep 07, 2021",3.758,3.747,3.7729,3.7367,0.30%
"Sep 06, 2021",3.7468,3.758,3.7599,3.7216,-0.25%
"Sep 03, 2021",3.7562,3.7544,3.7779,3.7362,0.07%
"Sep 02, 2021",3.7534,3.7176,3.7573,3.7104,1.03%
"Sep 01, 2021",3.715,3.7079,3.7306,3.6873,0.25%
"Aug 31, 2021",3.7056,3.7483,3.7539,3.702,-1.08%
"Aug 30, 2021",3.7461,3.7299,3.7523,3.7169,0.47%
"Aug 27, 2021",3.7285,3.7058,3.7373,3.6886,0.68%
"Aug 26, 2021",3.7032,3.7252,3.7331,3.7011,-0.54%
"Aug 25, 2021",3.7234,3.7252,3.7334,3.6818,-0.03%
"Aug 24, 2021",3.7246,3.7307,3.7373,3.7039,-0.10%
"Aug 23, 2021",3.7284,3.6923,3.7364,3.6721,0.85%
"Aug 20, 2021",3.6968,3.6904,3.7283,3.6646,0.20%
"Aug 19, 2021",3.6895,3.7468,3.7478,3.6853,-1.32%
"Aug 18, 2021",3.7388,3.7448,3.7576,3.717,-0.11%
"Aug 17, 2021",3.7429,3.7794,3.8056,3.7359,-0.95%
"Aug 16, 2021",3.7788,3.7894,3.7982,3.7726,-0.20%
"Aug 13, 2021",3.7863,3.7294,3.7966,3.7199,1.47%
"Aug 12, 2021",3.7316,3.7465,3.7523,3.7246,-0.29%
"Aug 11, 2021",3.7423,3.7496,3.7582,3.7289,-0.14%
"Aug 10, 2021",3.7476,3.7281,3.7547,3.7188,0.18%
"Aug 09, 2021",3.7408,3.759,3.7689,3.7245,-0.48%
"Aug 06, 2021",3.759,3.7719,3.7885,3.7573,-0.30%
"Aug 05, 2021",3.7702,3.7516,3.7797,3.7318,0.73%
"Aug 04, 2021",3.7429,3.7442,3.7718,3.7424,-0.00%
"Aug 03, 2021",3.743,3.732,3.7757,3.7278,0.34%
"Aug 02, 2021",3.7303,3.7266,3.7551,3.7099,-0.01%
"Jul 30, 2021",3.7307,3.7617,3.7694,3.7211,-0.79%
"Jul 29, 2021",3.7605,3.7297,3.7668,3.6894,0.86%
"Jul 28, 2021",3.7283,3.7102,3.7381,3.6816,0.57%
"Jul 27, 2021",3.707,3.7311,3.7406,3.6999,-0.60%
"Jul 26, 2021",3.7293,3.7152,3.7408,3.6702,0.33%
"Jul 23, 2021",3.717,3.7171,3.7278,3.6975,-0.02%
"Jul 22, 2021",3.7176,3.6932,3.746,3.6802,0.66%
"Jul 21, 2021",3.6931,3.646,3.7008,3.6289,1.31%
"Jul 20, 2021",3.6453,3.6729,3.682,3.6054,-0.71%
"Jul 19, 2021",3.6712,3.7141,3.7194,3.6631,-0.98%
"Jul 16, 2021",3.7077,3.7093,3.7273,3.6982,0.15%
"Jul 15, 2021",3.7022,3.7346,3.7455,3.6953,-0.82%
"Jul 14, 2021",3.7329,3.7143,3.7466,3.7087,0.53%
"Jul 13, 2021",3.7131,3.7662,3.7839,3.712,-1.34%
"Jul 12, 2021",3.7637,3.753,3.7699,3.7299,0.32%
"Jul 09, 2021",3.7517,3.7023,3.7597,3.6953,1.31%
"Jul 08, 2021",3.7033,3.7034,3.729,3.6828,0.05%
"Jul 07, 2021",3.7013,3.7059,3.7317,3.6878,-0.11%
"Jul 06, 2021",3.7052,3.7461,3.7652,3.6988,-1.07%
"Jul 05, 2021",3.7453,3.7381,3.7532,3.7152,0.22%
"Jul 02, 2021",3.7371,3.718,3.7456,3.7018,0.57%
"Jul 01, 2021",3.716,3.7264,3.7336,3.7078,-0.15%
"Jun 30, 2021",3.7216,3.7499,3.7559,3.7143,-0.62%
"Jun 29, 2021",3.7449,3.7429,3.7601,3.7308,0.14%
"Jun 28, 2021",3.7395,3.74,3.7596,3.7338,-0.29%
"Jun 25, 2021",3.7505,3.752,3.7615,3.7304,-0.03%
"Jun 24, 2021",3.7515,3.7294,3.7559,3.7241,0.63%
"Jun 23, 2021",3.7281,3.7155,3.7524,3.7059,0.39%
"Jun 22, 2021",3.7136,3.686,3.7255,3.6765,0.83%
"Jun 21, 2021",3.6831,3.6268,3.699,3.6205,1.52%
"Jun 18, 2021",3.628,3.6786,3.6972,3.6181,-1.19%
"Jun 17, 2021",3.6718,3.6883,3.7069,3.6314,-0.44%
"Jun 16, 2021",3.6881,3.7445,3.7526,3.6731,-1.35%
"Jun 15, 2021",3.7385,3.7427,3.754,3.7221,-0.09%
"Jun 14, 2021",3.7417,3.7269,3.7499,3.7156,0.40%
"Jun 11, 2021",3.7267,3.7638,3.7689,3.7181,-0.90%
"Jun 10, 2021",3.7604,3.7646,3.7717,3.7327,-0.06%
"Jun 09, 2021",3.7627,3.7743,3.7839,3.7592,-0.26%
"Jun 08, 2021",3.7724,3.7816,3.7878,3.7349,-0.02%
"Jun 07, 2021",3.7733,3.7492,3.7812,3.7378,0.79%
"Jun 04, 2021",3.7438,3.7281,3.7583,3.7153,0.56%
"Jun 03, 2021",3.723,3.745,3.755,3.7173,-0.64%
"Jun 02, 2021",3.7471,3.7479,3.7578,3.7315,0.03%
