Date,Price,Open,High,Low,Change(%)
"Apr 25, 2022",5.1964,5.2251,5.2328,5.1724,-0.55%
"Apr 25, 2022",5.2025,5.2251,5.2328,5.1724,-0.43%
"Apr 25, 2022",5.1856,5.2251,5.2328,5.1724,-0.76%
"Apr 25, 2022",5.1931,5.2251,5.2328,5.1917,-0.61%
"Mar 24, 2022",5.2618,5.2743,5.2916,5.2599,-0.23%
"Mar 23, 2022",5.274,5.2604,5.2884,5.2511,0.27%
"Mar 22, 2022",5.26,5.2769,5.3036,5.2548,-0.31%
"Mar 21, 2022",5.2762,5.2317,5.2832,5.2302,0.83%
"Mar 18, 2022",5.233,5.2324,5.2538,5.2229,0.06%
"Mar 17, 2022",5.2299,5.258,5.258,5.224,-0.34%
"Mar 16, 2022",5.2475,5.2649,5.2832,5.2372,-0.23%
"Mar 15, 2022",5.2594,5.2547,5.2688,5.241,0.17%
"Mar 14, 2022",5.2506,5.2526,5.2691,5.2396,-0.02%
"Mar 11, 2022",5.2518,5.2421,5.2703,5.2382,0.26%
"Mar 10, 2022",5.2384,5.2297,5.2485,5.2186,0.23%
"Mar 09, 2022",5.2263,5.2574,5.2606,5.2181,-0.46%
"Mar 08, 2022",5.2503,5.2208,5.2593,5.2193,0.59%
"Mar 07, 2022",5.2197,5.1725,5.2336,5.1677,0.93%
"Mar 04, 2022",5.1716,5.1565,5.1839,5.1492,0.33%
"Mar 03, 2022",5.1544,5.1462,5.1662,5.1257,0.22%
"Mar 02, 2022",5.143,5.1804,5.1908,5.1284,-0.71%
"Mar 01, 2022",5.18,5.1774,5.19,5.1498,0.05%
"Feb 28, 2022",5.1774,5.1777,5.1935,5.1667,0.81%
"Feb 25, 2022",5.136,5.1547,5.1617,5.1216,-0.36%
"Feb 24, 2022",5.1548,5.1101,5.1966,5.1053,0.93%
"Feb 23, 2022",5.1072,5.1245,5.1347,5.0956,-0.33%
"Feb 22, 2022",5.124,5.0937,5.1315,5.0905,0.58%
"Feb 21, 2022",5.0947,5.0809,5.0983,5.0666,0.22%
"Feb 18, 2022",5.0837,5.0659,5.0894,5.0612,0.39%
"Feb 17, 2022",5.0641,5.0937,5.1019,5.0608,-0.43%
"Feb 16, 2022",5.0858,5.1024,5.1181,5.0866,-0.33%
