Date,Price,Open,High,Low,Change(%)
"Apr 29, 2022",24.8079,24.8332,24.8616,24.7589,-0.10%
"Apr 28, 2022",24.8332,24.886,24.9258,24.8004,-0.07%
"Apr 27, 2022",24.8498,24.8731,24.9837,24.8506,-0.10%
"Apr 26, 2022",24.8739,24.8071,24.9654,24.7779,0.18%
"Apr 25, 2022",24.829,24.7693,24.8608,24.6962,0.23%
"Apr 22, 2022",24.7721,24.8562,24.8937,24.7475,-0.29%
"Apr 21, 2022",24.8443,24.7735,24.9136,24.751,0.36%
"Apr 20, 2022",24.7544,24.7085,24.8064,24.6885,0.23%
"Apr 19, 2022",24.6985,24.7476,24.7789,24.6557,-0.15%
"Apr 18, 2022",24.7357,24.7853,24.7985,24.7099,-0.15%
"Apr 15, 2022",24.7733,24.8406,24.8433,24.7359,-0.22%
"Apr 14, 2022",24.8286,24.5936,24.8975,24.5706,0.98%
"Apr 13, 2022",24.5872,24.6252,24.6305,24.5163,-0.12%
"Apr 12, 2022",24.617,24.6218,24.6955,24.5632,0.02%
"Apr 11, 2022",24.6118,24.6361,24.6678,24.5914,-0.05%
"Apr 08, 2022",24.6243,24.5988,24.6945,24.5751,0.14%
"Apr 07, 2022",24.5905,24.694,24.7214,24.5424,-0.39%
"Apr 06, 2022",24.6857,24.6772,24.7388,24.6501,0.10%
"Apr 05, 2022",24.6617,24.6618,24.7079,24.6037,0.06%
"Apr 04, 2022",24.6462,24.7015,24.7328,24.6416,-0.16%
"Apr 01, 2022",24.6849,24.5674,24.7199,24.5408,0.53%
"Mar 31, 2022",24.5555,24.6561,24.6777,24.5186,-0.35%
"Mar 30, 2022",24.6414,24.7042,24.7869,24.5709,-0.21%
"Mar 29, 2022",24.6923,24.8237,24.8456,24.672,-0.46%
"Apr 28, 2022",24.8378,24.886,24.9258,24.8004,-0.19%
"Apr 27, 2022",24.886,24.8794,24.9782,24.856,0.05%
"Mar 28, 2022",24.8053,24.7432,24.8493,24.7038,0.34%
"Apr 28, 2022",24.871,24.886,24.9258,24.8244,-0.06%
"Apr 28, 2022",24.8835,24.886,24.9258,24.8244,-0.01%
"Apr 28, 2022",24.9006,24.886,24.9258,24.8244,0.06%
"Apr 28, 2022",24.8725,24.886,24.9014,24.8617,-0.05%
"Apr 26, 2022",24.8739,24.8071,24.9654,24.7779,0.21%
"Apr 25, 2022",24.8217,24.7929,24.8572,24.6998,0.20%
"Apr 27, 2022",24.8905,24.8794,24.9782,24.856,0.07%
"Apr 27, 2022",24.8923,24.8794,24.9782,24.856,0.07%
"Apr 27, 2022",24.9492,24.8794,24.9782,24.8604,0.30%
"Apr 27, 2022",24.8722,24.8794,24.8921,24.8658,-0.01%
"Apr 26, 2022",24.9065,24.8071,24.9654,24.7779,0.34%
"Apr 26, 2022",24.95,24.8071,24.9654,24.7779,0.52%
"Apr 26, 2022",24.9563,24.8071,24.9654,24.7779,0.54%
"Apr 26, 2022",24.9518,24.8071,24.9654,24.7779,0.52%
"Apr 26, 2022",24.9582,24.8071,24.9654,24.7779,0.55%
"Apr 26, 2022",24.9527,24.8071,24.9654,24.7779,0.53%
"Apr 26, 2022",24.8907,24.8071,24.897,24.7779,0.28%
"Apr 25, 2022",24.8217,24.7929,24.8572,24.6998,0.12%
"Apr 24, 2022",24.792,24.7876,24.8048,24.7547,0.08%
"Apr 26, 2022",24.8098,24.8071,24.8098,24.8071,-0.05%
"Apr 25, 2022",24.8153,24.7929,24.8572,24.6998,0.09%
"Mar 25, 2022",24.7203,24.6915,24.7669,24.6324,0.15%
"Apr 25, 2022",24.8126,24.7929,24.8572,24.6998,0.08%
"Apr 25, 2022",24.8263,24.7929,24.8345,24.6998,0.14%
"Apr 25, 2022",24.8245,24.7929,24.8345,24.6998,0.13%
"Apr 25, 2022",24.7753,24.7929,24.8134,24.6998,-0.07%
"Apr 25, 2022",24.7371,24.7929,24.8003,24.7192,-0.22%
"Mar 24, 2022",24.6833,24.7597,24.8279,24.6696,-0.27%
"Mar 23, 2022",24.7496,24.6977,24.815,24.6463,0.28%
"Mar 22, 2022",24.6794,24.7109,24.815,24.6291,-0.08%
"Mar 21, 2022",24.6999,24.5686,24.7694,24.5282,0.59%
"Mar 18, 2022",24.5556,24.5337,24.6349,24.5148,0.14%
"Mar 17, 2022",24.5217,24.5575,24.5795,24.443,-0.04%
"Mar 16, 2022",24.5327,24.5525,24.6285,24.4495,0.02%
"Mar 15, 2022",24.5279,24.4696,24.5995,24.4496,0.26%
"Mar 14, 2022",24.4643,24.4265,24.5243,24.4008,0.27%
"Mar 11, 2022",24.3992,24.371,24.5089,24.3529,0.15%
"Mar 10, 2022",24.3637,24.3234,24.4104,24.257,0.22%
"Mar 09, 2022",24.3098,24.3179,24.3684,24.2403,0.08%
"Mar 08, 2022",24.2899,24.2409,24.3697,24.2156,0.28%
"Mar 07, 2022",24.222,24.0362,24.2834,23.9927,0.82%
"Mar 04, 2022",24.0244,24.026,24.0829,23.95,0.04%
"Mar 03, 2022",24.0142,24.0142,24.0531,23.8929,0.04%
"Mar 02, 2022",24.005,24.0931,24.1424,23.8769,-0.32%
"Mar 01, 2022",24.0813,24.1208,24.1485,23.9988,-0.11%
"Feb 28, 2022",24.1089,23.9222,24.1626,23.8712,0.61%
"Feb 25, 2022",23.9625,24.0815,24.1087,23.9492,-0.45%
"Feb 24, 2022",24.0705,23.965,24.198,23.9391,0.49%
"Feb 23, 2022",23.9531,24.0981,24.146,23.9444,-0.58%
"Feb 22, 2022",24.0933,23.9923,24.1347,23.9426,0.48%
"Feb 21, 2022",23.9786,23.887,23.9905,23.8601,0.38%
"Feb 18, 2022",23.8877,23.9011,23.9722,23.8673,-0.01%
"Feb 17, 2022",23.891,24.0024,24.0819,23.871,-0.42%
"Feb 16, 2022",23.992,24.0532,24.1122,23.9997,-0.25%
"Feb 15, 2022",24.052,24.0785,24.1183,23.9745,-0.06%
"Feb 14, 2022",24.0665,24.3066,24.3075,24.047,-0.86%
"Feb 11, 2022",24.2748,24.326,24.3624,24.2419,-0.22%
"Feb 10, 2022",24.329,24.3768,24.416,24.2596,-0.15%
"Feb 09, 2022",24.3666,24.4675,24.5061,24.3492,-0.36%
"Feb 08, 2022",24.4555,24.5674,24.5794,24.4284,-0.38%
"Feb 07, 2022",24.5481,24.5106,24.6106,24.3961,0.20%
"Feb 04, 2022",24.4986,24.6456,24.6493,24.4798,-0.55%
"Feb 03, 2022",24.6336,24.5927,24.67,24.5507,0.22%
"Feb 02, 2022",24.5807,24.6172,24.6614,24.5669,-0.10%
"Feb 01, 2022",24.6052,24.5902,24.6435,24.5525,0.10%
"Jan 31, 2022",24.5801,24.6799,24.6939,24.5588,-0.33%
"Jan 28, 2022",24.6606,24.6203,24.6909,24.5304,0.20%
"Jan 27, 2022",24.6101,24.5705,24.635,24.4999,0.23%
"Jan 26, 2022",24.5549,24.5379,24.6169,24.4887,0.09%
"Jan 25, 2022",24.5333,24.5273,24.6269,24.5021,0.07%
"Jan 24, 2022",24.5153,24.511,24.6157,24.4937,0.21%
"Jan 21, 2022",24.4648,24.4331,24.5838,24.3998,0.17%
"Jan 20, 2022",24.423,24.4259,24.576,24.3496,0.10%
"Jan 19, 2022",24.3975,24.4957,24.6122,24.4082,-0.32%
"Jan 18, 2022",24.4747,24.5558,24.5765,24.4097,-0.24%
"Jan 17, 2022",24.5347,24.6447,24.7404,24.4929,-0.41%
