Date,Price,Open,High,Low,Change(%)
"Apr 26, 2022",3.4942,3.5102,3.5271,3.4876,-0.44%
"Apr 26, 2022",3.5195,3.5102,3.5271,3.5065,0.28%
"Apr 26, 2022",3.5206,3.5102,3.5271,3.5065,0.31%
"Apr 26, 2022",3.5228,3.5102,3.5271,3.5065,0.37%
"Apr 26, 2022",3.521,3.5102,3.5235,3.5065,0.32%
"Apr 25, 2022",3.5097,3.5666,3.5701,3.5012,-1.63%
"Apr 24, 2022",3.5677,3.5648,3.5693,3.5596,0.33%
"Apr 26, 2022",3.5088,3.5102,3.5102,3.5081,-0.02%
"Apr 25, 2022",3.5099,3.5666,3.5701,3.5012,-1.62%
"Mar 25, 2022",3.5643,3.5603,3.5826,3.5574,0.17%
"Apr 25, 2022",3.5092,3.5666,3.5701,3.5012,-1.64%
"Apr 25, 2022",3.5073,3.5666,3.5701,3.5012,-1.69%
"Apr 25, 2022",3.5059,3.5666,3.5701,3.5012,-1.73%
"Apr 25, 2022",3.5275,3.5666,3.5701,3.5258,-1.13%
"Apr 25, 2022",3.5423,3.5666,3.5701,3.5417,-0.71%
"Mar 24, 2022",3.5581,3.5598,3.5796,3.5453,0.06%
"Mar 23, 2022",3.5559,3.5476,3.5725,3.5382,0.31%
"Mar 22, 2022",3.5449,3.5334,3.5677,3.518,0.54%
"Mar 21, 2022",3.5257,3.5361,3.561,3.5259,-0.20%
"Mar 18, 2022",3.5329,3.5268,3.5458,3.5183,0.22%
"Mar 17, 2022",3.5252,3.5459,3.5502,3.5102,-0.46%
"Mar 16, 2022",3.5415,3.4852,3.5508,3.4688,1.85%
"Mar 15, 2022",3.4772,3.4773,3.5109,3.4702,0.05%
"Mar 14, 2022",3.4753,3.4135,3.5031,3.3959,1.64%
"Mar 11, 2022",3.4191,3.4181,3.4607,3.3981,0.15%
"Mar 10, 2022",3.414,3.4105,3.4423,3.3928,0.27%
"Mar 09, 2022",3.4048,3.3463,3.4222,3.3354,2.17%
"Mar 08, 2022",3.3326,3.2989,3.3668,3.296,1.02%
"Mar 07, 2022",3.299,3.3203,3.331,3.2752,-0.42%
"Mar 04, 2022",3.3129,3.3477,3.3542,3.285,-0.99%
"Mar 03, 2022",3.3461,3.3601,3.369,3.3311,-0.37%
"Mar 02, 2022",3.3586,3.396,3.4019,3.3345,-1.08%
"Mar 01, 2022",3.3954,3.4425,3.4585,3.3817,-1.39%
"Feb 28, 2022",3.4433,3.4285,3.466,3.3693,-0.21%
"Feb 25, 2022",3.4507,3.4379,3.4604,3.4085,0.35%
"Feb 24, 2022",3.4388,3.4374,3.4548,3.3976,0.09%
"Feb 23, 2022",3.4358,3.4696,3.4818,3.4285,-0.82%
"Feb 22, 2022",3.4643,3.4182,3.4832,3.4104,1.45%
"Feb 21, 2022",3.4149,3.4243,3.4504,3.4121,-0.20%
"Feb 18, 2022",3.4217,3.4398,3.4664,3.4162,-0.37%
"Feb 17, 2022",3.4344,3.4794,3.4881,3.4244,-1.20%
"Feb 16, 2022",3.476,3.4855,3.4987,3.4693,-0.21%
"Feb 15, 2022",3.4834,3.4529,3.4992,3.4448,0.87%
"Feb 14, 2022",3.4535,3.509,3.5218,3.4432,-1.38%
"Feb 11, 2022",3.5017,3.5201,3.535,3.4922,-0.26%
"Feb 10, 2022",3.5107,3.5861,3.5977,3.5085,-2.07%
"Feb 09, 2022",3.5848,3.6002,3.6068,3.5843,-0.34%
"Feb 08, 2022",3.5971,3.6158,3.6222,3.5845,-0.53%
"Feb 07, 2022",3.6164,3.6103,3.6193,3.5852,0.40%
"Feb 04, 2022",3.6019,3.6411,3.6461,3.5981,-1.04%
"Feb 03, 2022",3.6399,3.6013,3.6549,3.5919,1.12%
"Feb 02, 2022",3.5996,3.583,3.6201,3.5791,0.47%
"Feb 01, 2022",3.5826,3.5668,3.5916,3.5536,0.58%
"Jan 31, 2022",3.562,3.5449,3.5728,3.5364,0.56%
"Jan 28, 2022",3.5422,3.5464,3.5557,3.5234,0.07%
"Jan 27, 2022",3.5396,3.5563,3.5688,3.5373,-0.21%
"Jan 26, 2022",3.5471,3.5642,3.5786,3.5447,-0.43%
"Jan 25, 2022",3.5624,3.5687,3.5739,3.5424,-0.01%
"Jan 24, 2022",3.5628,3.5807,3.597,3.5429,-0.36%
"Jan 21, 2022",3.5755,3.5669,3.6024,3.5598,0.30%
"Jan 20, 2022",3.5647,3.6121,3.6374,3.5549,-1.21%
"Jan 19, 2022",3.6082,3.6239,3.6367,3.6082,-0.20%
"Jan 18, 2022",3.6156,3.6711,3.6744,3.6152,-1.36%
"Jan 17, 2022",3.6654,3.6815,3.6979,3.6612,-0.22%
"Jan 14, 2022",3.6736,3.7173,3.7285,3.6707,-1.11%
"Jan 13, 2022",3.7148,3.725,3.7341,3.706,-0.21%
"Jan 12, 2022",3.7225,3.685,3.7273,3.6785,1.07%
"Jan 11, 2022",3.6831,3.6923,3.6984,3.6718,-0.09%
"Jan 10, 2022",3.6865,3.7142,3.7226,3.6776,-0.60%
"Jan 07, 2022",3.7088,3.6667,3.7184,3.6595,1.30%
"Jan 06, 2022",3.6613,3.6432,3.6801,3.64,0.63%
"Jan 05, 2022",3.6385,3.6563,3.6738,3.6397,-0.34%
"Jan 04, 2022",3.651,3.6505,3.6721,3.6439,0.08%
"Jan 03, 2022",3.648,3.6713,3.6849,3.6466,-0.73%
"Dec 31, 2021",3.675,3.685,3.6953,3.6569,-0.09%
"Dec 30, 2021",3.6784,3.7109,3.7152,3.6746,-0.53%
"Dec 29, 2021",3.6981,3.705,3.7159,3.6825,-0.08%
"Dec 28, 2021",3.7012,3.6871,3.7095,3.6718,0.55%
"Dec 27, 2021",3.681,3.6678,3.6855,3.6578,0.81%
"Dec 24, 2021",3.6513,3.6879,3.7,3.6509,-0.94%
"Dec 23, 2021",3.686,3.7077,3.7166,3.6694,-0.45%
"Dec 22, 2021",3.7026,3.6891,3.7143,3.6759,0.48%
"Dec 21, 2021",3.6849,3.6767,3.6983,3.6699,0.40%
"Dec 20, 2021",3.6704,3.6478,3.6858,3.6384,0.57%
"Dec 17, 2021",3.6496,3.6969,3.703,3.6402,-1.22%
"Dec 16, 2021",3.6946,3.6816,3.7139,3.6706,0.50%
"Dec 15, 2021",3.6764,3.6557,3.6846,3.6472,0.60%
"Dec 14, 2021",3.6545,3.6711,3.6816,3.6512,-0.31%
"Dec 13, 2021",3.6658,3.7136,3.7185,3.6656,-1.11%
"Dec 10, 2021",3.707,3.7061,3.7231,3.688,0.09%
"Dec 09, 2021",3.7038,3.7038,3.7174,3.6862,0.03%
"Dec 08, 2021",3.7026,3.7003,3.7092,3.6748,0.26%
"Dec 07, 2021",3.693,3.7199,3.7328,3.6825,-0.70%
"Dec 06, 2021",3.7191,3.7023,3.7286,3.6858,0.53%
"Dec 03, 2021",3.6994,3.7469,3.7547,3.6915,-1.11%
"Dec 02, 2021",3.7411,3.715,3.7559,3.7025,0.83%
"Dec 01, 2021",3.7104,3.7402,3.7502,3.709,-0.64%
"Nov 30, 2021",3.7343,3.7183,3.744,3.7046,0.47%
"Nov 29, 2021",3.7167,3.6869,3.7202,3.6754,1.14%
"Nov 26, 2021",3.6747,3.6735,3.7136,3.6541,0.10%
"Nov 25, 2021",3.671,3.6534,3.6904,3.6437,0.43%
"Nov 24, 2021",3.6552,3.663,3.6918,3.6487,-0.13%
"Nov 23, 2021",3.6601,3.6725,3.6886,3.6597,-0.16%
"Nov 22, 2021",3.666,3.6697,3.6823,3.6588,0.15%
"Nov 19, 2021",3.6604,3.6744,3.682,3.6531,-0.32%
"Nov 18, 2021",3.672,3.6822,3.6899,3.6604,-0.26%
"Nov 17, 2021",3.6815,3.6846,3.6985,3.67,-0.03%
"Nov 16, 2021",3.6826,3.7187,3.7276,3.6788,-0.94%
"Nov 15, 2021",3.7177,3.7452,3.7513,3.716,-0.52%
"Nov 12, 2021",3.7372,3.7748,3.7817,3.732,-0.82%
"Nov 11, 2021",3.7682,3.7729,3.7817,3.7604,-0.01%
"Nov 10, 2021",3.7684,3.822,3.8269,3.7666,-1.37%
"Nov 09, 2021",3.8209,3.8389,3.8479,3.8124,-0.43%
"Nov 08, 2021",3.8375,3.8688,3.8854,3.8273,-0.89%
"Nov 05, 2021",3.8721,3.8823,3.8907,3.86,-0.18%
"Nov 04, 2021",3.8789,3.9008,3.9146,3.8763,-0.53%
"Nov 03, 2021",3.8994,3.8791,3.9172,3.8676,0.56%
"Nov 02, 2021",3.8778,3.9083,3.9155,3.8745,-0.58%
"Nov 01, 2021",3.9006,3.874,3.9121,3.8686,0.67%
"Oct 29, 2021",3.8747,3.898,3.9077,3.8723,-0.46%
"Oct 28, 2021",3.8928,3.8788,3.9008,3.8624,0.41%
"Oct 27, 2021",3.8768,3.8549,3.8862,3.8427,0.69%
"Oct 26, 2021",3.8504,3.8407,3.8679,3.8319,0.28%
"Oct 25, 2021",3.8395,3.8758,3.8921,3.8352,-1.06%
"Oct 22, 2021",3.8807,3.8807,3.89,3.8721,0.05%
"Oct 21, 2021",3.8787,3.8844,3.8923,3.8759,-0.00%
"Oct 20, 2021",3.8788,3.8647,3.8897,3.857,0.40%
"Oct 19, 2021",3.8635,3.8688,3.8835,3.8531,-0.18%
"Oct 18, 2021",3.8705,3.8818,3.8883,3.8561,-0.30%
"Oct 15, 2021",3.8821,3.8412,3.8888,3.8347,1.12%
"Oct 14, 2021",3.8391,3.8181,3.8589,3.8117,0.55%
